site_id,name,latitude,longitude,operator,n_refill_points,max_power_kw,connector_types,type_of_site,Carretera,Tipo_de_via
2024006469,ACCIONA - Restaurante Los Castaños,41.743263,-6.4900355,ACCIONA Recarga,2,100.0,iec62196T2COMBO,openSpace,N-122,Carretera convencional
JKMMLPVHLLM50PCUNEP1,"Repsol ES, CRED El Encuentro",38.984783,-3.93451,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-430C,Multicarril
2024004243,Hotel Ciudad de Borja,41.83176,-1.523313,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-122,Carretera convencional
5AFPSDPTJ8QVEHTZLN8B,"Repsol ES, CRED Avda. Alemania",39.462074,-6.383596,REPSOL SOLUCIONES ENERGÉTICAS SA,1,20.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-521,Multicarril
2023004103,Salamanca - Tejares Nave Aparcamientos,40.955505,-5.7040777,(ZUNDER) Grupo Easychargar SA,2,180.0,iec62196T2COMBO,onstreet,N-630,Carretera convencional
BSXCAS7QCRAJWMICCY5L,"Repsol ES, CRED PUERTOLLANO",38.704845,-4.100161,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-420,Carretera convencional
2025000669,La Cerdanya by Volkswagen,42.424328,1.923309,CHARGING TOGETHER SL,6,300.0,iec62196T2COMBO,,N-260,Carretera convencional
DVMFOHP3PTXSKSLJGR1Y,"Repsol ES, CRED Puente San Fernando",40.449158,-3.522459,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-2,Autopista libre\Autovía
FFNUCTGYXZ9BAD4DOFQ8,HU-Villanua-01,42.678192,-0.537995,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,,N-330,Carretera convencional
7ETYDJKLBNPFGMWXYN9M,"Repsol ES, CRED Ciudad Real",38.977356,-3.9362,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-420A,Carretera convencional
3RARWLKUUEX3KEQTAMON,"Repsol ES, RICAGAS GUMIEL SL",41.780006,-3.695843,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-1,Carretera convencional
2024000040,OU-Sobreira-001,42.40799,-7.072508,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-120,Carretera convencional
2023003744,20XM32T8KK3AR00068,42.56621,-2.83949,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-124,Carretera convencional
2024000332,NA-Campanas-001,42.688374,-1.651849,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-121,
2024000426,MA-Malaga-051,36.68925,-4.443587,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,onstreet,MA-22,Multicarril
WUJ1CSSYWIYY2NWWN2HF,"Repsol ES, Os Pepes",42.072742,-7.731959,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-525,Carretera convencional
QSYTHQ94KIZ9LZRXPBC3,GI-PontDeMolins-003,42.31942,2.930903,IBERDROLA CLIENTES S.A.U,2,50.0,iec62196T2COMBO,onstreet,N-2,Carretera convencional
2024006763,Ayuntamiento de Casabermeja,36.896355,-4.4304857,"FENIE ENERGIA, SA",1,7.4,iec62196T2,openSpace,A-45,Autopista libre\Autovía
4FMEBLBBCULNZ7NSARUI,TotalEnergies - KIA Hipergar,42.565357,-6.666844,"TotalEnergies Charging Services España, SLU",3,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-6,Carretera convencional
HS6JB0C65O6QUOSYSPH2,"Repsol ES, CRED Ojaiz",43.4428,-3.877837,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-611,Carretera convencional
MGVDFDDAAW5N9SUVEDAZ,VA-Villanubla-007,41.69727,-4.83028,IBERDROLA CLIENTES S.A.U,2,60.0,iec62196T2COMBO,openSpace,N-601,Carretera convencional
F9WRCX3U9LKR2N7RW9OJ,"Repsol ES, Roa Los Llanos",42.6887,-2.953059,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-1,Carretera convencional
TNJVI5HTXIJS15TVIFLH,"BM, Martorell",41.493378,1.911576,REPSOL SOLUCIONES ENERGÉTICAS SA,2,7.36,iec62196T2,openSpace,N-2,Autopista libre\Autovía
2025000089,Hotel Mabú,42.35534,-7.88348,"Wenea Services Spain, S.L.",3,100.0,iec62196T2|iec62196T2COMBO,onstreet,N-120,Multicarril
BDD5XPGQ9VWCGUNR6BQR,"Repsol ES, E.S. MURRIA HERMANOS",41.0526,-0.152782,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-232A,Carretera convencional
2024004055,Rest. Santa Ana,39.52184,-3.523388,WENEA EMOBILITY SERVICES S.L.,5,210.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-4,Autopista libre\Autovía
NBT4WFY7OLDUXT2TJQGX,"Repsol ES, Calamocha",40.91255,-1.298796,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-234,Carretera convencional
2024005962,C6E06BCC22MHWDVCBW,42.35262,3.109008,"ENDESA X WAY, S.L.",2,60.0,iec62196T2COMBO,openSpace,N-260,Carretera convencional
2023003220,61947051020026,41.077896,0.47838,"ENDESA X WAY, S.L.",2,22.0,iec62196T2,openSpace,N-420,Carretera convencional
ERKZG51TUPVRK4XRSUAR,"Repsol ES, O PICATO",42.93182,-7.634305,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-540,Carretera convencional
VGDUP7HP9DLBAMRI2LVM,"Repsol ES, CRED Tunel Del Cadi",42.346123,1.833639,REPSOL SOLUCIONES ENERGÉTICAS SA,2,180.0,iec62196T2COMBO,openSpace,C-16,Autopista peaje
2024004166,Hostal El Botero,40.78518,-1.347556,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-234,Carretera convencional
NHTNELQW24FIUCHZHMVB,"Repsol ES, CRED Vera De Bidasoa Md",43.278088,-1.708453,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-121-A,Carretera convencional
3A5UH8HCHLDBY25HDYSK,"Repsol ES, Ctra. Bejar",40.9475,-5.670195,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-630,Carretera convencional
2024004278,Hotel Miramar,40.21714,0.188568,"Wenea Services Spain, S.L.",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
2024006481,PRÓXIMAMENTE ACCIONA - Hotel Piqué,41.05815,0.4417201,ACCIONA Recarga,2,100.0,iec62196T2COMBO,openSpace,N-420,Carretera convencional
EAOKECQEJ61CRRGRMKLI,Hyundai Almerialva,36.891556,-2.4456482,"Emovili Fast, S.L.",2,60.0,iec62196T2COMBO,onstreet,N-340A,Carretera convencional
6QWRD9HUELFAPVIG3ZPN,"Repsol ES, GRUPO MAICAS LA PAZ",40.357143,-1.136348,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-234,Carretera convencional
LLAH7YKP2ODMKBGRZPGU,"Repsol ES, CRED Benavente",41.99221,-5.647187,REPSOL SOLUCIONES ENERGÉTICAS SA,2,160.0,iec62196T2COMBO,openSpace,N-6,Multicarril
2024000873,SA-Salamanca-007,40.945755,-5.554553,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-501,Carretera convencional
2024004378,ACCIONA - Restaurante Ventorrillo El Chato,36.48004,-6.26231,ACCIONA Recarga,1,24.0,chademo|iec62196T2COMBO,openSpace,CA-33,Multicarril
2024006627,E-CA-SanRoque-001,36.291496,-5.300579,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-340,Carretera convencional
2024007205,Moll de la Fusta,41.37647,2.178355,"BARCELONA DE SERVEIS MUNICIPALS, SA",12,3.6,domesticF|iec62196T2,inBuilding,B-10,Autopista libre\Autovía
2024000657,TE-Calanda-002,40.945244,-0.23089,IBERDROLA CLIENTES S.A.U,2,7.0,iec62196T2,onstreet,N-211,Carretera convencional
BAXCISO1CRXDMU9LSTUB,Estación Valcarce Baamonde,43.172718,-7.766572,CHARGING TOGETHER SL,8,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-6,Carretera convencional
2024006452,ACCIONA - Meson del Aceite,41.81918,-1.6089104,ACCIONA Recarga,2,100.0,iec62196T2COMBO,openSpace,N-122,Carretera convencional
2024006473,ACCIONA - Restaurante Antela,42.073082,-7.7315392,ACCIONA Recarga,2,100.0,iec62196T2COMBO,onstreet,N-525,Carretera convencional
2024004286,Rest. El Carcau,39.7685,-0.208786,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
WP4NJPNCJJCXI3GR89JH,"Repsol ES, CRED Olaz",42.816082,-1.593917,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,PA-30,Multicarril
2024000907,E-BI-Iurreta-002,43.184917,-2.668586,IBERDROLA CLIENTES S.A.U,6,7.4,iec62196T2,,N-634,
2024004772,C-Ferrol-002,43.48686,-8.20098,IBERDROLA CLIENTES S.A.U,1,50.0,chademo|iec62196T2COMBO,openSpace,FE-13,Multicarril
2024004178,Hotel Aragón,42.55511,-0.67917,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-240,Carretera convencional
2024000461,Barrio BERNA,43.1871,-2.678831,IBERDROLA CLIENTES S.A.U,1,50.0,chademo|iec62196T2COMBO,onstreet,N-634,
2024001039,PO-Vigo-004,42.220196,-8.706229,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-55,Multicarril
2024005100,20XM32T8KK4AR00008,42.564583,-0.567253,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-240,Carretera convencional
2024006622,E-BA-Badajoz-005,38.874886,-6.954292,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,BA-20,Multicarril
2024000547,SA-Salamanca-004,40.93196,-5.466889,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-501,Carretera convencional
2024002174,E-SG-ElEspinar-001,40.714314,-4.189421,IBERDROLA CLIENTES S.A.U,2,7.36,iec62196T2,onstreet,N-603,Carretera convencional
2024001978,CAÑAVERAL,39.792633,-6.389783,"OESTE SOLUCIONES ENERGETICAS, S.L.",1,22.0,iec62196T2,onstreet,N-630,Carretera convencional
2024001006,SO-SanEstebandeGormaz-002,41.57298,-3.20117,IBERDROLA CLIENTES S.A.U,2,7.0,iec62196T2,onstreet,N-110,Carretera convencional
2023002856,21XM32T7KK3AR00053,42.040314,-3.752322,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
41WOUC4BHZHOQRUA1MXB,TotalEnergies - Rest. La Dehesa,38.930065,-1.83219,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-301,Carretera convencional
JYM37HMONQCF5DZGVUUY,TotalEnergies - Hotel Miramar,40.21707,0.188536,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
2023002446,Restaurante Casa Marino,37.218796,-3.696785,Punto Recargas SL,2,100.0,chademo|iec62196T2COMBO,onstreet,N-432,Carretera convencional
2024004073,Rest. Canoas La Ribera,43.431496,-5.062404,WENEA EMOBILITY SERVICES S.L.,6,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-634,Carretera convencional
C2JBB8PHHIZSBOSJMKGB,ESTACION SERVICIO MIRALBUENO S.L,41.663418,-0.930423,ESTACION SERVICIO MIRALBUENO S.L,1,180.0,iec62196T2COMBO,onstreet,N-232,Multicarril
KERDD3U9DSVAVVFYOIMV,Burger King - Galdakao,43.22797,-2.837736,CHARGING TOGETHER SL,2,100.0,iec62196T2COMBO,openSpace,N-634,
2024000798,"Allego ROFERVIGO, S.L.",42.21418,-8.673484,Allego Spain S.L.U,1,50.0,chademo|iec62196T2COMBO,other,A-55,Autopista libre\Autovía
JQYNWNXEKRDNVNQOJJYT,"Repsol ES, Rogonoil S.L",41.18201,-4.807545,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
KF70MYUITROYPB5LTFXB,"Repsol ES, CAP DESARROLLO DE INVERSIONES",42.364117,-3.621746,REPSOL SOLUCIONES ENERGÉTICAS SA,1,40.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-1,Multicarril
2024004310,Rest. San Martiño,42.815662,-8.616869,WENEA EMOBILITY SERVICES S.L.,3,40.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-550,Carretera convencional
2RHZ85AI0CWCFSW3APOI,"Repsol ES, Gureak Zerbitzuguneak",43.152893,-2.068776,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
DNGKHFB1TDRATNTG5CDK,TotalEnergies - Hotel Aragon,42.555096,-0.679159,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-240,Carretera convencional
C7OVIRP6J6MDGGWVRB6L,"Repsol ES, Adria Sole Giralt",41.733295,0.59136,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-230,Carretera convencional
2023002168,Avia - Cudillero,43.555244,-6.167259,EDP CLIENTES SAU,1,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-632,Carretera convencional
HNEIU4CDTVKKTRGC9CZQ,"Repsol ES, LORETO S.L.",37.18492,-3.958857,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-92,Autopista libre\Autovía
2023003593,61923022640003,38.010437,-4.376796,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
DSWHBLIPPPRLWFMYJPJZ,"Repsol ES, CRED Las Gaunas",42.453342,-2.448068,REPSOL SOLUCIONES ENERGÉTICAS SA,2,180.0,iec62196T2COMBO,openSpace,LO-20,Autopista libre\Autovía
2024003972,DIPBA Fuente de Cantos,38.247707,-6.300789,WENEA EMOBILITY SERVICES S.L.,2,22.0,iec62196T2,onstreet,N-630,Carretera convencional
2024006630,E-S-Santander-005,43.45069,-3.86036,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,N-611,Carretera convencional
DMFWWZBIEWWIVRVVV2WP,"Repsol ES, PEIRO BONAFONTE",40.148884,-0.823395,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-234,Carretera convencional
DDGW2TPTBS7ENETVNPI4,"Repsol ES,  LA TORRE",40.22226,0.201337,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-340,Carretera convencional
RF1SIBXLJFBLG2DD8OQW,"Repsol ES, CRED tuneles Vallvidrera",41.433514,2.078099,REPSOL SOLUCIONES ENERGÉTICAS SA,2,180.0,iec62196T2COMBO,openSpace,C-16,Autopista peaje
2024000717,"TheF Charging Espana Club Arsenal Masculino - Carrer de Pomaret, 49, Barcelona",41.405827,2.120623,The F Charging Espana S.L.U.,6,7.0,iec62196T2,onstreet,B-20,Autopista libre\Autovía
X0KRI60EEMONRBB9GBDN,C-ACoruña-006,43.32905,-8.390306,IBERDROLA CLIENTES S.A.U,22,22.0,iec62196T2,,N-550,Carretera convencional
RFFXTCZ5MSVL4RKWTCXX,Parking indigo Munoa,43.28686,-2.176813,"TotalEnergies Charging Services España, SLU",2,7.0,iec62196T2,onstreet,N-634,
8XY8FTLWP2IJHK0XVG43,"Mercadona, Tordesillas, Zamora",41.521973,-5.718848,REPSOL SOLUCIONES ENERGÉTICAS SA,4,22.17,iec62196T2,openSpace,ZA-12,Multicarril
8MLX1ZA8DOO1RZTQBRNL,E-B-Cervello-001,41.388992,1.942527,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,N-340,Carretera convencional
9VCYHSPVGAHZRLGHCJGE,"Repsol ES, Canivell Av. Lugo",43.56653,-5.926751,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-632A,Carretera convencional
2024004698,E-BU-Burgos-006,42.304417,-3.702258,IBERDROLA CLIENTES S.A.U,2,150.0,iec62196T2COMBO,,A-1,Autopista libre\Autovía
XWQK7ITTFH3X86T8HPPB,Cáceres Centro,39.472527,-6.378973,"APK ELECTRIC, S.L.",6,22.0,iec62196T2,,N-521,Multicarril
2024000767,E-GR-Salobreña-001,36.746334,-3.584,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,,N-340,Carretera convencional
2024006683,LU-AsNogais-001,42.81017,-7.11031,IBERDROLA CLIENTES S.A.U,4,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-6,Carretera convencional
2024007172,Salvador Espriu 97,41.393234,2.202865,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,B-10,Autopista libre\Autovía
2024000817,"Allego NISSAN KENTO MOTOR, S.L.",39.909615,-4.010892,Allego Spain S.L.U,2,50.0,chademo|iec62196T2COMBO,other,A-42,Autopista libre\Autovía
2023003942,61923022630002,38.410305,-3.498747,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-4,Autopista libre\Autovía
ULNBXJLEA0FNFHJHZZBF,E.S. PORTAZGO CARGADOR P,41.660816,-0.9258108,"ZOILO RIOS, S.A.",1,120.0,iec62196T2COMBO,openSpace,N-232,Multicarril
2023000088,E.S. PORTAZGO,41.660816,-0.9258108,"ZOILO RIOS, S.A.",1,50.0,chademo|iec62196T1COMBO|iec62196T2,other,N-232,Multicarril
2024004020,Rest. Venta de Santa Lucía,41.496403,-0.367479,WENEA EMOBILITY SERVICES S.L.,6,43.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-2,Carretera convencional
2024003480,"FERVI, S.L.",42.66502,-8.121824,"FERVI, SL.",1,43.0,iec62196T2,openSpace,N-525,Carretera convencional
2024004093,Rest. Los Cordobeses,37.13427,-4.284149,"Wenea Services Spain, S.L.",4,75.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-92,Autopista libre\Autovía
QQXWQCN2XKERUOJV6OIJ,Estación bp El Águila,43.54166,-6.02618,CHARGING TOGETHER SL,2,150.0,chademo|iec62196T2COMBO,onstreet,N-632,Carretera convencional
2024004267,Rest. La Palomica,41.695015,-0.988313,WENEA EMOBILITY SERVICES S.L.,4,70.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-232,Multicarril
2024000787,"Allego AG PARAYAS, S.L.",43.44889,-3.831363,Allego Spain S.L.U,1,50.0,chademo|iec62196T2COMBO,other,S-10,Autopista libre\Autovía
2023003573,20XM32T8KK3AR00045,41.62368,-0.846066,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-68,Autopista libre\Autovía
2024003403,MLC - Estación de Servicio Burutain,42.931423,-1.60894,Punto Recargas SL,2,50.0,iec62196T2COMBO,onstreet,N-121-A,Carretera convencional
2023004074,Miranda de Ebro - Hotel Tudanca,42.688583,-2.953472,(ZUNDER) Grupo Easychargar SA,5,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-1,Carretera convencional
2024003919,Rest. Casa Pepe,38.417778,-3.498855,WENEA EMOBILITY SERVICES S.L.,6,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-4A,Carretera convencional
MUVZOCVLHAT0HJUJCT82,CRECE-Kia Algeciras,36.14921,-5.455118,ION SMART ENERGY 2000 SL,1,50.0,iec62196T2|iec62196T2COMBO,openSpace,A-7S,Multicarril
2024004465,ACCIONA - CEPSA Tábara,41.820766,-5.9502416,ACCIONA Recarga,2,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-631,Carretera convencional
2023004168,Mimoondo,43.43353,-3.912999,Punto Recargas SL,5,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-611,Carretera convencional
2024006462,PRÓXIMAMENTE ACCIONA - Restaurant El Parador,42.129673,2.9031188,ACCIONA Recarga,1,22.0,iec62196T2,onstreet,N-2,Carretera convencional
2024004255,Camping Castillo,36.741142,-3.301643,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
2024000499,CS-VINAROS-005,40.455673,0.45464,IBERDROLA CLIENTES S.A.U,4,22.0,iec62196T2,openSpace,N-340A,Carretera convencional
K0HZOJ3WVSRH8A5NGEHY,TotalEnergies - Rest. La Palomica,41.69503,-0.98832,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-232,Multicarril
2024000815,"Allego NISSAN RIMAUTO TERUEL CAR, S.L.U.",40.356853,-1.13498,Allego Spain S.L.U,2,50.0,chademo|iec62196T2COMBO,other,N-234,Carretera convencional
OJEYMOJNYSDJYK19BUBC,"Repsol, Bodegas Roda",42.585976,-2.845534,REPSOL SOLUCIONES ENERGÉTICAS SA,2,11.0,iec62196T2,openSpace,N-124,Carretera convencional
V7O4CDS1JYTVCA7XJ1PC,"Repsol ES, Venta del Barrio",41.21446,-0.468551,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-232,Carretera convencional
2024006468,ACCIONA - Ayto San Martín de Valdeiglesias - Crta Toledo,40.36021,-4.402988,ACCIONA Recarga,2,100.0,iec62196T2COMBO,openSpace,N-403A,Carretera convencional
2023002880,20XM32T7KK4AR00198,42.040283,-3.752292,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-1,Autopista libre\Autovía
2024000215,NA-Aizoain-001,42.84359,-1.68169,IBERDROLA CLIENTES S.A.U,2,50.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,PA-34,Multicarril
2024004424,ACCIONA - Hotel La Seu,42.3553,1.44097,ACCIONA Recarga,2,90.0,iec62196T2COMBO,openSpace,N-260,Carretera convencional
2024007000,Galp - Parbayón,43.35925,-3.924742,Punto Recargas SL,2,120.0,iec62196T2COMBO,onstreet,N-623,Carretera convencional
2024007140,"Av. Esplugues, 52",41.388134,2.107238,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,3.6,domesticF,onstreet,B-20,Autopista libre\Autovía
VJSOEWQAXQAY6I4UNQJM,"Repsol ES, Almenara Casas Inversiones S.L",39.76781,-3.174745,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-301,Carretera convencional
2024007132,"Via Favència, 169",41.44475,2.174366,"BARCELONA DE SERVEIS MUNICIPALS, SA",1,3.6,domesticF,onstreet,B-20,Autopista libre\Autovía
2024004242,Rest. La Dehesa,38.93009,-1.832255,WENEA EMOBILITY SERVICES S.L.,4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-301,Carretera convencional
P47CVVPOVHLAJ2GYAWMX,Hotel El Cisne,41.62408,-1.011695,"Wenea Services Spain, S.L.",4,150.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,A-2,Autopista libre\Autovía
9ZGB2JAG1FYUQEC5KZEG,"Repsol ES, Caño Dorado S.L",41.452637,-4.666846,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-601,Carretera convencional
WXGM38PBH6HS4YW7RRYV,"Repsol ES, Autoserv. Bilbao",43.251,-2.889104,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-634,
RE8YAGG77UTIE57PAKII,"Repsol ES, Amaro Bravo",42.429638,-8.09032,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-541,Carretera convencional
2023002086,Centro Porsche A Coruña estación de carga 1,43.32953,-8.36636,Darsen Motor S.L.,1,320.0,iec62196T2COMBO,other,AC-12,Multicarril
2023002087,Centro Porsche A Coruña estación de carga 2,43.32953,-8.36636,Darsen Motor S.L.,1,320.0,iec62196T2COMBO,other,AC-12,Multicarril
2024004032,Rest. Asador Los Rosales,40.250015,-4.054693,WENEA EMOBILITY SERVICES S.L.,5,100.0,iec62196T2|iec62196T2COMBO,onstreet,A-5,Autopista libre\Autovía
YUMU4XGYDRBEJZZSBQ9O,"Repsol ES, CRED Valtierra M.D.",42.200317,-1.675074,REPSOL SOLUCIONES ENERGÉTICAS SA,1,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,AP-15,Autopista peaje
2024000453,E-T-MoraDEbre-001,41.080887,0.638284,IBERDROLA CLIENTES S.A.U,6,22.0,iec62196T2,,N-420,Carretera convencional
ZPYXQUZU0S53E2ZCU28M,TotalEnergies - Camping Castillo,36.741127,-3.301634,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-340,Carretera convencional
VIG88TYDPVY7Z2EE4CRR,TotalEnergies - Rest. Valle Grande,39.175896,-6.620632,"TotalEnergies Charging Services España, SLU",4,100.0,chademo|iec62196T2|iec62196T2COMBO,onstreet,N-523,Carretera convencional
2023004022,61925025260006,40.629128,-3.997271,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,A-6,Autopista libre\Autovía
2024004432,ACCIONA - A Palloza,43.05047,-7.5118375,ACCIONA Recarga,4,120.0,chademo|iec62196T2COMBO,openSpace,N-640,Carretera convencional
2023003971,62047041180011,37.902946,-6.220952,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-630,Carretera convencional
2023002869,21XM32T7KK3AR00047,42.585518,-5.583759,"ENDESA X WAY, S.L.",3,50.0,chademo|iec62196T2|iec62196T2COMBO,openSpace,N-120,Multicarril
E4QKZWKFD2FGOR1WTAL7,"Repsol ES, LA RAMBLA",37.6435,-4.73772,REPSOL SOLUCIONES ENERGÉTICAS SA,2,150.0,iec62196T2COMBO,openSpace,A-45,Autopista libre\Autovía
